"Species";"n";"Table";"Phylum";"Note";"AphiaID";"ScientificName";"Updated";"Rank";"ParentID"
"Sphacelaria plumosa";282;"Bottom Vegetation";"";"";497297;"Chaetopteris plumosa";"2019-11-19";"Species";369462
"Sphacelaria plumula";9;"Bottom Vegetation";"";"";145898;"Sphacelaria plumula";"2019-11-19";"Species";144272
"Sphacelaria radicans";98;"Bottom Vegetation";"";"";624202;"Protohalopteris radicans";"2019-11-19";"Species";603244
"Sphacelaria rigidula";43;"Bottom Vegetation";"";"";145902;"Sphacelaria rigidula";"2019-11-19";"Species";144272
"Sphacelaria solitaria";3;"Bottom Vegetation";"";"";145903;"Sphacelaria solitaria";"2019-11-19";"Species";144272
"Sphacelaria sp.";830;"Bottom Vegetation";"";"";144272;"Sphacelaria";"2019-11-19";"Genus";143782
"Sphaerotrichia divaricata";1291;"Bottom Vegetation";"";"";144931;"Sphaerotrichia divaricata";"2019-11-19";"Species";143966
"Sphondylothamnion multifidum";1;"Bottom Vegetation";"";"";144705;"Sphondylothamnion multifidum";"2019-11-19";"Species";143865
"Spinachia spinachia";17;"Bottom Vegetation";"";"";126508;"Spinachia spinachia";"2019-11-19";"Species";125777
"Spio armata";2;"Bottom Vegetation";"";"";131180;"Spio armata";"2019-11-19";"Species";129625
"Spio filicornis";4;"Bottom Vegetation";"";"";131183;"Spio filicornis";"2019-11-19";"Species";129625
"Spio martinensis";3;"Bottom Vegetation";"";"";131185;"Spio martinensis";"2019-11-19";"Species";129625
"Spio sp.";1;"Bottom Vegetation";"";"";129625;"Spio";"2019-11-19";"Genus";913
"Spionidae";6;"Bottom Vegetation";"";"";913;"Spionidae";"2019-11-19";"Family";909
"Spiophanes bombyx";1;"Bottom Vegetation";"";"";131187;"Spiophanes bombyx";"2019-11-19";"Species";129626
"Spirorbis borealis";1;"Bottom Vegetation";"";"";334842;"Spirorbis (Spirorbis) spirorbis";"2019-11-19";"Species";325665
"Spirorbis corallinae";29;"Bottom Vegetation";"";"";334839;"Spirorbis (Spirorbis) corallinae";"2019-11-19";"Species";325665
"Spirorbis sp.";735;"Bottom Vegetation";"";"";129642;"Spirorbis";"2019-11-19";"Genus";719188
"Spirorbis spirillum";2;"Bottom Vegetation";"";"";131201;"Circeis spirillum";"2019-11-19";"Species";129629
"Spirorbis spirorbis";140;"Bottom Vegetation";"";"";334842;"Spirorbis (Spirorbis) spirorbis";"2019-11-19";"Species";325665
"Spirorbis tridentatus";5;"Bottom Vegetation";"";"";334843;"Spirorbis (Spirorbis) tridentatus";"2019-11-19";"Species";325665
"Spirulina sp.";46;"Bottom Vegetation";"";"";146541;"Spirulina";"2019-11-19";"Genus";599619
"Spirulina subsalsa";562;"Bottom Vegetation";"";"";660753;"Spirulina subsalsa";"2019-11-19";"Species";146541
"Spisula elliptica";1;"Bottom Vegetation";"";"";140300;"Spisula elliptica";"2019-11-19";"Species";138159
"Spisula solida";2;"Bottom Vegetation";"";"";140301;"Spisula solida";"2019-11-19";"Species";138159
"Spisula subtruncata";1;"Bottom Vegetation";"";"";140302;"Spisula subtruncata";"2019-11-19";"Species";138159
"Spongomorpha aeruginosa Codiolum phase";391;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Spongomorpha centralis";311;"Bottom Vegetation";"";"";144407;"Acrosiphonia arcta";"2019-11-19";"Species";143803
"Spongomorpha sp.";82;"Bottom Vegetation";"";"";143804;"Spongomorpha";"2019-11-19";"Genus";143790
"Spongonema tomentosum";366;"Bottom Vegetation";"";"";145459;"Spongonema tomentosum";"2019-11-19";"Species";144110
"Stanieria sublitoralis";1;"Bottom Vegetation";"";"";147158;"Stanieria sublitoralis";"2019-11-19";"Species";147157
"Stauromedusae sp.";14;"Bottom Vegetation";"";"";135226;"Stauromedusae";"2019-11-19";"Order";265044
"Stenothoe monoculoides";9;"Bottom Vegetation";"";"";103169;"Stenothoe monoculoides";"2019-11-19";"Species";101770
"Stenothoidae sp.";1;"Bottom Vegetation";"";"";101409;"Stenothoidae";"2019-11-19";"Family";1055688
"Stictyosiphon soriferus";38;"Bottom Vegetation";"";"";145354;"Stictyosiphon soriferus";"2019-11-19";"Species";144083
"Stictyosiphon sp.";88;"Bottom Vegetation";"";"";144083;"Stictyosiphon";"2019-11-19";"Genus";143680
"Stictyosiphon tortilis";634;"Bottom Vegetation";"";"";145355;"Stictyosiphon tortilis";"2019-11-19";"Species";144083
"Stilophora rhizodes";55;"Bottom Vegetation";"";"";145009;"Stilophora tenella";"2019-11-19";"Species";143990
"Stilophora tuberculosa";2;"Bottom Vegetation";"";"";146283;"Stilophora nodulosa";"2019-11-19";"Species";143990
"Stragularia clavata";26;"Bottom Vegetation";"";"";145002;"Stragularia clavata";"2019-11-19";"Species";143986
"Stragularia sp.";1;"Bottom Vegetation";"";"";143986;"Stragularia";"2019-11-19";"Genus";143777
"Streblonema sp.";1;"Bottom Vegetation";"";"";144072;"Myriotrichia";"2019-11-19";"Genus";143680
"Streptosyllis websteri";9;"Bottom Vegetation";"";"";131402;"Streptosyllis websteri";"2019-11-19";"Species";129678
"Striaria attenuata";77;"Bottom Vegetation";"";"";548021;"Striaria attenuata";"2019-11-19";"Species";144084
"Stromatella monostromatica";1;"Bottom Vegetation";"";"";840291;"Neostromatella monostromatica";"2019-11-19";"Species";836601
"Strongylocentrotus droebachiensis";77;"Bottom Vegetation";"";"";124321;"Strongylocentrotus droebachiensis";"2019-11-19";"Species";123390
"Styela clava";26;"Bottom Vegetation";"";"";103929;"Styela clava";"2019-11-19";"Species";103543
"Styela rustica";6;"Bottom Vegetation";"";"";103937;"Styela rustica";"2019-11-19";"Species";103543
"Stylonema alsidii";24;"Bottom Vegetation";"";"";145688;"Stylonema alsidii";"2019-11-19";"Species";144187
"Svovlbakterier";2;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"svovlbakterier sp.";13;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Sycon sp.";2;"Bottom Vegetation";"";"";131723;"Sycon";"2019-11-19";"Genus";131617
"Syllidae";1;"Bottom Vegetation";"";"";948;"Syllidae";"2019-11-19";"Family";928
"Syllidia armata";2;"Bottom Vegetation";"";"";130198;"Syllidia armata";"2019-11-19";"Species";129320
"Symphodus melops";9;"Bottom Vegetation";"";"";273571;"Symphodus melops";"2019-11-19";"Species";126023
"Symphyocarpus strangulans";8;"Bottom Vegetation";"";"";145870;"Symphyocarpus strangulans";"2019-11-19";"Species";144260
"Sympleustes glaber";1;"Bottom Vegetation";"";"";103020;"Pleusymtes glaber";"2019-11-19";"Species";101732
"Syncoryne reinkei";6;"Bottom Vegetation";"";"";144883;"Syncoryne reinkei";"2019-11-19";"Species";143940
"Syndosmya alba";42;"Bottom Vegetation";"";"";141433;"Abra alba";"2019-11-19";"Species";138474
"Syngnathidae sp.";1;"Bottom Vegetation";"";"";125606;"Syngnathidae";"2019-11-19";"Family";10327
"Syngnathus typhle";23;"Bottom Vegetation";"";"";127393;"Syngnathus typhle";"2019-11-19";"Species";126227
"Tanaidae";1;"Bottom Vegetation";"";"";798770;"Tanaididae";"2019-11-19";"Family";798765
"Tanaissus lilljeborgi";1;"Bottom Vegetation";"";"";136486;"Tanaissus lilljeborgi";"2019-11-19";"Species";136239
"Tealia felina";131;"Bottom Vegetation";"";"";100834;"Urticina felina";"2019-11-19";"Species";100706
"Tealia sp.";32;"Bottom Vegetation";"";"";100692;"Tealia";"2019-11-19";"Genus";100653
"Tectura sp.";6;"Bottom Vegetation";"";"";138142;"Tectura";"2019-11-19";"Genus";411589
"Tegella unicornis";1;"Bottom Vegetation";"";"";111228;"Tegella unicornis";"2019-11-19";"Species";110863
"Tellina tenuis";3;"Bottom Vegetation";"";"";878470;"Macomangulus tenuis";"2019-11-19";"Species";878463
"Telmatogeton japonicus";27;"Bottom Vegetation";"";"";118154;"Telmatogeton japonicus";"2019-11-19";"Species";118121
"Telmatogeton sp.";2;"Bottom Vegetation";"";"";118121;"Telmatogeton";"2019-11-19";"Genus";150871
"Terebellidae indet.";2;"Bottom Vegetation";"";"";982;"Terebellidae";"2019-11-19";"Family";152292
"Terebellides stroemi";3;"Bottom Vegetation";"";"";131573;"Terebellides stroemii";"2019-11-19";"Species";129717
"Thalestridae sp.";1;"Bottom Vegetation";"";"";115181;"Thalestridae";"2019-11-19";"Family";1102
"Theodoxus fluviatilis";15;"Bottom Vegetation";"";"";153558;"Theodoxus fluviatilis";"2019-11-19";"Species";153531
"Thyonidium pellucidum";2;"Bottom Vegetation";"";"";124681;"Ekmania barthii";"2019-11-19";"Species";123496
"Tilopteris mertensii";4;"Bottom Vegetation";"";"";145919;"Tilopteris mertensii";"2019-11-19";"Species";144283
"Tolypella nidifica";689;"Bottom Vegetation";"";"";416187;"Tolypella nidifica";"2019-11-19";"Species";416186
"Tolypella sp.";21;"Bottom Vegetation";"";"";416186;"Tolypella";"2019-11-19";"Genus";179049
"Tonicella marmorea";7;"Bottom Vegetation";"";"";140151;"Tonicella marmorea";"2019-11-19";"Species";138090
"Tonicella rubra";15;"Bottom Vegetation";"";"";386411;"Boreochiton ruber";"2019-11-19";"Species";152629
"Triphora perversa";7;"Bottom Vegetation";"";"";141720;"Monophorus perversus";"2019-11-19";"Species";138573
"Trophon truncatus";2;"Bottom Vegetation";"";"";146733;"Boreotrophon truncatus";"2019-11-19";"Species";146731
"Trådalger-rø,br,gr - generelt";62;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Trådform.enår.rødalg sp.";3;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Trådformede enårige brunalger";9;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Trådformede enårige grønalger";147;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Trådformede enårige rødalger";17;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Tubificoides benedeni";9;"Bottom Vegetation";"";"";137571;"Tubificoides benedii";"2019-11-19";"Species";137393
"Tubularia indivisa";432;"Bottom Vegetation";"";"";117994;"Tubularia indivisa";"2019-11-19";"Species";117258
"Turbellaria";22;"Bottom Vegetation";"";"";794;"Turbellaria";"2019-11-19";"Class";793
"Turritella communis";11;"Bottom Vegetation";"";"";1381415;"Turritellinella tricarinata";"2019-11-19";"Species";1381414
"Ulothrix flacca";37;"Bottom Vegetation";"";"";145925;"Ulothrix flacca";"2019-11-19";"Species";144287
"Ulothrix pseudoflacca";2;"Bottom Vegetation";"";"";145925;"Ulothrix flacca";"2019-11-19";"Species";144287
"Ulothrix sp.";32;"Bottom Vegetation";"";"";144287;"Ulothrix";"2019-11-19";"Genus";143790
"Ulothrix subflaccida";10;"Bottom Vegetation";"";"";145931;"Ulothrix subflaccida";"2019-11-19";"Species";144287
"Ulva lactuca";4741;"Bottom Vegetation";"";"";145984;"Ulva lactuca";"2019-11-19";"Species";144296
"Ulva sp.";75;"Bottom Vegetation";"";"";144296;"Ulva";"2019-11-19";"Genus";143794
"Ulvaria fusca";234;"Bottom Vegetation";"";"";494992;"Ulvaria splendens";"2019-11-19";"Species";144292
"Ulvopsis grevillei";406;"Bottom Vegetation";"";"";145940;"Monostroma grevillei";"2019-11-19";"Species";144290
"Uronema curvatum";92;"Bottom Vegetation";"";"";547538;"Okellya curvata";"2019-11-19";"Species";547537
"Urospora penicilliformis";74;"Bottom Vegetation";"";"";144420;"Urospora penicilliformis";"2019-11-19";"Species";143805
"Urospora sp.";5;"Bottom Vegetation";"";"";143805;"Urospora";"2019-11-19";"Genus";143790
"Urticina felina";13;"Bottom Vegetation";"";"";100834;"Urticina felina";"2019-11-19";"Species";100706
"Vaucheria litorea";10;"Bottom Vegetation";"";"";146024;"Vaucheria litorea";"2019-11-19";"Species";144303
"Vaucheria sp.";64;"Bottom Vegetation";"";"";144303;"Vaucheria";"2019-11-19";"Genus";143797
"Venerupis pullastra";2;"Bottom Vegetation";"";"";181364;"Venerupis corrugata";"2019-11-19";"Species";138647
"Verruca stroemia";3;"Bottom Vegetation";"";"";106257;"Verruca stroemia";"2019-11-19";"Species";106140
"Vertebrata lanosa";1;"Bottom Vegetation";"";"";475211;"Vertebrata lanosa";"2019-11-19";"Species";370321
"Verticillina verticillata";3;"Bottom Vegetation";"";"";117399;"Rhizocaulus verticillatus";"2019-11-19";"Species";117037
"Walkeria sp.";3;"Bottom Vegetation";"";"";111028;"Walkeria";"2019-11-19";"Genus";110804
"Walkeria uva";33;"Bottom Vegetation";"";"";111676;"Walkeria uva";"2019-11-19";"Species";111028
"Xenococcus schousboei";4;"Bottom Vegetation";"";"";146630;"Xenococcus schousboei";"2019-11-19";"Species";146629
"Xenococcus sp.";22;"Bottom Vegetation";"";"";146629;"Xenococcus";"2019-11-19";"Genus";146665
"Zannichellia major";859;"Bottom Vegetation";"";"";715997;"Zannichellia major";"2019-11-19";"Species";416221
"Zannichellia palustris";143;"Bottom Vegetation";"";"";416222;"Zannichellia palustris";"2019-11-19";"Species";416221
"Zannichellia palustris s.l.";95;"Bottom Vegetation";"";"";416222;"Zannichellia palustris";"2019-11-19";"Species";416221
"Zannichellia pedunculata";17;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Zannichellia repens";42;"Bottom Vegetation";"";"";;"";"2019-11-19";"";
"Zannichellia sp.";957;"Bottom Vegetation";"";"";416221;"Zannichellia";"2019-11-19";"Genus";196239
"Zeugopterus punctatus";1;"Bottom Vegetation";"";"";127151;"Zeugopterus punctatus";"2019-11-19";"Species";126125
"Zippora membranacea";8;"Bottom Vegetation";"";"";141359;"Rissoa membranacea";"2019-11-19";"Species";138456
"Zoarces viviparus";47;"Bottom Vegetation";"";"";127123;"Zoarces viviparus";"2019-11-19";"Species";126108
"Zoarcidae sp.";2;"Bottom Vegetation";"";"";125575;"Zoarcidae";"2019-11-19";"Family";151739
"Zostera angustifolia";10;"Bottom Vegetation";"";"";145795;"Zostera subg. Zostera marina";"2019-11-19";"Species";370435
"Zostera marina";15516;"Bottom Vegetation";"";"";145795;"Zostera subg. Zostera marina";"2019-11-19";"Species";370435
"Zostera nana";3;"Bottom Vegetation";"";"";495082;"Zostera noltei";"2019-11-19";"Species";144233
"Zostera noltii";547;"Bottom Vegetation";"";"";495082;"Zostera noltei";"2019-11-19";"Species";144233
"Zostera sp.";84;"Bottom Vegetation";"";"";144233;"Zostera";"2019-11-19";"Genus";143770
"Aglaophamus rubella";3;"Bottom Fauna";"Annelida";"";130343;"Aglaophamus agilis";"2019-11-19";"Species";129366
"Alkmaria romijni";1235;"Bottom Fauna";"Annelida";"";129769;"Alkmaria romijni";"2019-11-19";"Species";129152
"Ampharete acutifrons";698;"Bottom Fauna";"Annelida";"";129775;"Ampharete acutifrons";"2019-11-19";"Species";129155
"Ampharete baltica";2216;"Bottom Fauna";"Annelida";"";129776;"Ampharete baltica";"2019-11-19";"Species";129155
"Ampharete falcata";23;"Bottom Fauna";"Annelida";"";129777;"Ampharete falcata";"2019-11-19";"Species";129155
"Ampharete finmarchica";524;"Bottom Fauna";"Annelida";"";129778;"Ampharete finmarchica";"2019-11-19";"Species";129155
"Ampharete lindstroemi";104;"Bottom Fauna";"Annelida";"";129781;"Ampharete lindstroemi";"2019-11-19";"Species";129155
"Ampharete sp.";454;"Bottom Fauna";"Annelida";"";129155;"Ampharete";"2019-11-19";"Genus";152252
"AMPHARETIDAE";8;"Bottom Fauna";"Annelida";"";981;"Ampharetidae";"2019-11-19";"Family";152292
"Ampharetidae indet.";39;"Bottom Fauna";"Annelida";"";981;"Ampharetidae";"2019-11-19";"Family";152292
"Amphicteis gunneri";6;"Bottom Fauna";"Annelida";"";129784;"Amphicteis gunneri";"2019-11-19";"Species";129156
"Amphitrite cirrata";29;"Bottom Fauna";"Annelida";"";131474;"Amphitrite cirrata";"2019-11-19";"Species";129686
"Amphitrite sp.";7;"Bottom Fauna";"Annelida";"";602320;"Amphitrite";"2019-11-19";"Genus";595704
"Amphitritides gracilis";1;"Bottom Fauna";"Annelida";"";131480;"Amphitritides gracilis";"2019-11-19";"Species";129687
"Anobothrus gracilis";840;"Bottom Fauna";"Annelida";"";129789;"Anobothrus gracilis";"2019-11-19";"Species";129158
"Antinoella sarsi";2410;"Bottom Fauna";"Annelida";"";130735;"Bylgides sarsi";"2019-11-19";"Species";129483
"Aonides paucibranchiata";105;"Bottom Fauna";"Annelida";"";131107;"Aonides paucibranchiata";"2019-11-19";"Species";129605
"Aphelochaeta marioni";444;"Bottom Fauna";"Annelida";"";129938;"Aphelochaeta marioni";"2019-11-19";"Species";129240
"Aphelochaeta multibranchis";2;"Bottom Fauna";"Annelida";"";152234;"Aphelochaeta multibranchis";"2019-11-19";"Species";129240
"Aphelochaeta sp.";2;"Bottom Fauna";"Annelida";"";129240;"Aphelochaeta";"2019-11-19";"Genus";919
"Aphelochaeta vivipara";117;"Bottom Fauna";"Annelida";"";332672;"Chaetozone vivipara";"2019-11-19";"Species";129242
"Aphrodita aculeata";121;"Bottom Fauna";"Annelida";"";129840;"Aphrodita aculeata";"2019-11-19";"Species";129194
"APISTOBRANCHIDAE";2;"Bottom Fauna";"Annelida";"";912;"Apistobranchidae";"2019-11-19";"Family";909
"Apistobranchidae indet.";6;"Bottom Fauna";"Annelida";"";912;"Apistobranchidae";"2019-11-19";"Family";909
"Apistobranchus sp.";2;"Bottom Fauna";"Annelida";"";129198;"Apistobranchus";"2019-11-19";"Genus";912
"Apistobranchus tullbergi";298;"Bottom Fauna";"Annelida";"";129851;"Apistobranchus tullbergi";"2019-11-19";"Species";129198
"Arenicola marina";2940;"Bottom Fauna";"Annelida";"";129868;"Arenicola marina";"2019-11-19";"Species";129206
"Aricidea cerrutii";24;"Bottom Fauna";"Annelida";"";525497;"Aricidea (Acmira) cerrutii";"2019-11-19";"Species";325584
"Aricidea jeffreysi";245;"Bottom Fauna";"Annelida";"";525497;"Aricidea (Acmira) cerrutii";"2019-11-19";"Species";325584
"Aricidea minuta";127;"Bottom Fauna";"Annelida";"";730747;"Aricidea (Aricidea) minuta";"2019-11-19";"Species";325586
"Aricidea sp.";122;"Bottom Fauna";"Annelida";"";129430;"Aricidea";"2019-11-19";"Genus";903
"Aricidea suecica";1556;"Bottom Fauna";"Annelida";"";734532;"Aricidea (Strelzovia) suecica";"2019-11-19";"Species";732570
"Artacama proboscidea";268;"Bottom Fauna";"Annelida";"";131482;"Artacama proboscidea";"2019-11-19";"Species";129688
"AUTOLYTUS";5;"Bottom Fauna";"Annelida";"";129659;"Myrianida";"2019-11-19";"Genus";238133
"Autolytus edwardsii";1;"Bottom Fauna";"Annelida";"";238194;"Myrianida edwarsi";"2019-11-19";"Species";129659
"Autolytus prolifer";2;"Bottom Fauna";"Annelida";"";238200;"Myrianida prolifera";"2019-11-19";"Species";129659
"Autolytus sp.";45;"Bottom Fauna";"Annelida";"";129659;"Myrianida";"2019-11-19";"Genus";238133
"Axionice maculata";2;"Bottom Fauna";"Annelida";"";868065;"Pista maculata";"2019-11-19";"Species";129708
"Brada sp.";1;"Bottom Fauna";"Annelida";"";129289;"Brada";"2019-11-19";"Genus";976
"Brada villosa";299;"Bottom Fauna";"Annelida";"";1355594;"Bradabyssa villosa";"2019-11-19";"Species";173301
"Branchiomma bombyx";1;"Bottom Fauna";"Annelida";"";130878;"Branchiomma bombyx";"2019-11-19";"Species";129524
"CAPITELLA";2;"Bottom Fauna";"Annelida";"";129211;"Capitella";"2019-11-19";"Genus";921
"Capitella capitata";3983;"Bottom Fauna";"Annelida";"";129876;"Capitella capitata";"2019-11-19";"Species";129211
"Capitella sp.";2834;"Bottom Fauna";"Annelida";"";129211;"Capitella";"2019-11-19";"Genus";921
"CAPITELLIDAE";16;"Bottom Fauna";"Annelida";"";921;"Capitellidae";"2019-11-19";"Family";183607
"Capitellidae indet.";337;"Bottom Fauna";"Annelida";"";921;"Capitellidae";"2019-11-19";"Family";183607
"Capitellides giardi";27;"Bottom Fauna";"Annelida";"";129877;"Capitella giardi";"2019-11-19";"Species";129211
"Capitellides sp.";5;"Bottom Fauna";"Annelida";"";129211;"Capitella";"2019-11-19";"Genus";921
"Capitomastus minimus";17;"Bottom Fauna";"Annelida";"";129879;"Capitella minima";"2019-11-19";"Species";129211
"Capitomastus sp.";8;"Bottom Fauna";"Annelida";"";129211;"Capitella";"2019-11-19";"Genus";921
"CAULLERIELLA";6;"Bottom Fauna";"Annelida";"";129241;"Caulleriella";"2019-11-19";"Genus";919
"Caulleriella caput-esocis";1;"Bottom Fauna";"Annelida";"";129951;"Chaetozone caputesocis";"2019-11-19";"Species";129242
"Caulleriella killariensis";3;"Bottom Fauna";"Annelida";"";152269;"Tharyx killariensis";"2019-11-19";"Species";129249
"Caulleriella sp.";1344;"Bottom Fauna";"Annelida";"";129241;"Caulleriella";"2019-11-19";"Genus";919
